ticket_id,flight_id,booking_time,flight_date,customer_id,fare_class,base_fare,taxes,total_fare,booking_channel,days_to_departure_at_booking
3096,4335,2024-06-03 04:11:29,2025-01-24 00:00:00,240321423,E,46.0,4.0,50.0,agent,234
3097,32872,2024-05-19 18:35:46,2025-06-21 00:00:00,1278605839,E,41.12,3.58,44.7,agent,397
3098,48462,2024-12-04 10:32:59,2025-09-03 00:00:00,1490612570,E,37.72,3.28,41.0,agent,272
3099,38566,2025-01-31 16:33:14,2025-07-19 00:00:00,1005813398,P,47.84,4.16,52.0,web,168
3100,57754,2025-06-09 23:31:16,2025-11-03 00:00:00,1362181222,B,101.97,8.87,110.84,web,146
3101,10466,2024-09-26 18:13:06,2025-02-27 00:00:00,2043086095,E,134.48,11.69,146.17,web,153
3102,27150,2024-09-13 16:41:20,2025-05-25 00:00:00,8337545026,B,76.64,6.66,83.3,web,253
3103,13655,2025-03-12 02:23:31,2025-03-16 00:00:00,1487666934,E,50.66,4.4,55.06,mobile_app,3
3104,38416,2024-07-30 22:41:38,2025-07-18 00:00:00,1753188536,E,230.35,20.03,250.38,mobile_app,352
3105,38198,2025-06-12 17:52:47,2025-07-17 00:00:00,3525992769,P,53.46,4.65,58.11,agent,34
3106,5978,2024-06-30 02:05:15,2025-02-02 00:00:00,1498954544,P,58.6,5.1,63.7,mobile_app,216
3107,61020,2024-11-27 04:42:24,2025-11-19 00:00:00,1685665640,E,62.47,5.43,67.9,mobile_app,356
3108,16435,2024-11-26 03:17:24,2025-03-30 00:00:00,401388191,E,235.45,20.47,255.92,agent,123
3109,23986,2025-02-15 17:08:32,2025-05-08 00:00:00,319768865,E,59.98,5.22,65.2,agent,81
3110,43083,2025-06-12 04:23:57,2025-08-09 00:00:00,161343583,P,49.04,4.26,53.3,agent,57
3111,45123,2024-08-20 03:55:59,2025-08-18 00:00:00,1471580318,E,46.0,4.0,50.0,web,362
3112,57093,2024-06-16 06:48:11,2025-10-30 00:00:00,1353859951,E,178.22,15.5,193.72,agent,500
3113,43618,2025-05-18 15:34:34,2025-08-11 00:00:00,9487673162,P,115.41,10.04,125.45,agent,84
3114,38443,2024-08-09 08:21:28,2025-07-19 00:00:00,890661853,P,88.06,7.66,95.72,mobile_app,343
3115,9690,2024-06-02 14:31:25,2025-02-23 00:00:00,1410751789,P,81.21,7.06,88.27,web,265
3116,16608,2025-03-14 04:38:01,2025-03-31 00:00:00,2039822521,E,38.03,3.31,41.34,agent,16
3117,14394,2025-01-11 03:28:15,2025-03-19 00:00:00,1335531484,P,220.28,19.15,239.43,agent,66
3118,53063,2024-12-13 01:16:17,2025-09-26 00:00:00,899000691,E,169.45,14.73,184.18,agent,286
3119,23959,2025-03-19 10:11:58,2025-05-08 00:00:00,787302021,E,41.12,3.58,44.7,web,49
3120,8289,2024-12-09 02:09:48,2025-02-15 00:00:00,1542584644,E,196.36,17.08,213.44,web,67
3121,8067,2024-08-07 09:20:31,2025-02-14 00:00:00,167598451,E,237.36,20.64,258.0,web,190
3122,60227,2024-08-07 09:20:31,2025-11-15 00:00:00,1173856114,E,88.78,7.72,96.5,agent,464
3123,43425,2024-08-07 09:20:31,2025-08-10 00:00:00,7582475056,E,150.21,13.06,163.27,mobile_app,367
3124,26129,2024-05-26 02:34:33,2025-05-19 00:00:00,1443996073,P,51.43,4.47,55.9,agent,357
3125,40327,2024-09-19 07:35:12,2025-07-27 00:00:00,1985946827,E,192.78,16.76,209.54,web,310
3126,37754,2024-08-10 07:05:04,2025-07-15 00:00:00,1088634041,E,41.12,3.58,44.7,web,338
3127,44946,2024-08-10 07:05:04,2025-08-17 00:00:00,38771866,P,81.21,7.06,88.27,web,371
3128,34137,2024-12-21 15:48:18,2025-06-28 00:00:00,1229817332,E,134.48,11.69,146.17,mobile_app,188
3129,11073,2024-11-01 21:27:59,2025-03-02 00:00:00,2079103550,P,55.02,4.78,59.8,web,120
3130,37846,2025-03-21 11:03:45,2025-07-16 00:00:00,5274962006,E,192.78,16.76,209.54,web,116
3131,2144,2025-01-08 09:11:36,2025-01-12 00:00:00,582336255,E,38.03,3.31,41.34,mobile_app,3
3132,49483,2024-07-11 15:29:51,2025-09-08 00:00:00,9470816562,P,308.57,26.83,335.4,agent,423
3133,48700,2024-11-27 22:33:38,2025-09-04 00:00:00,930588154,E,50.66,4.4,55.06,web,280
3134,50808,2024-11-10 18:22:42,2025-09-15 00:00:00,8120721650,B,75.07,6.53,81.6,agent,308
3135,14203,2025-03-03 09:49:32,2025-03-18 00:00:00,2145712885,E,237.36,20.64,258.0,mobile_app,14
3136,69161,2025-06-03 07:03:23,2025-12-30 00:00:00,431594452,P,49.44,4.3,53.74,mobile_app,209
3137,14110,2024-11-29 20:53:36,2025-03-18 00:00:00,1360398681,E,41.4,3.6,45.0,mobile_app,108
3138,46299,2024-11-29 20:53:36,2025-08-23 00:00:00,615785914,E,134.96,11.74,146.7,mobile_app,266
3139,33173,2024-12-28 21:21:01,2025-06-23 00:00:00,8080624487,E,43.24,3.76,47.0,web,176
3140,8932,2024-10-25 13:19:08,2025-02-19 00:00:00,2093149964,P,81.21,7.06,88.27,mobile_app,116
3141,4362,2024-05-18 13:30:03,2025-01-24 00:00:00,121324730,E,237.36,20.64,258.0,web,250
3142,61463,2025-04-20 13:25:23,2025-11-21 00:00:00,9138854789,E,220.47,19.17,239.64,agent,214
3143,15945,2024-12-03 17:01:33,2025-03-27 00:00:00,64518068,E,38.03,3.31,41.34,agent,113
3144,5169,2024-12-09 00:30:39,2025-01-28 00:00:00,938389454,F,101.31,8.81,110.12,mobile_app,49
3145,66409,2024-10-22 23:26:34,2025-12-17 00:00:00,468370645,E,230.35,20.03,250.38,mobile_app,420
3146,28984,2024-06-08 06:28:11,2025-06-02 00:00:00,1023504220,E,238.61,20.75,259.36,agent,358
3147,21154,2024-06-08 06:28:11,2025-04-23 00:00:00,8024713005,E,134.48,11.69,146.17,web,318
3148,57828,2024-10-21 10:00:16,2025-11-03 00:00:00,137766325,P,81.21,7.06,88.27,web,377
3149,20423,2024-09-08 20:13:15,2025-04-19 00:00:00,1691931982,B,403.5,35.09,438.59,agent,222
3150,62086,2024-10-25 19:12:26,2025-11-24 00:00:00,8286998602,P,286.61,24.92,311.53,mobile_app,394
3151,41111,2025-01-23 04:29:16,2025-07-31 00:00:00,867572154,P,308.72,26.84,335.56,web,188
3152,39804,2025-01-23 04:29:16,2025-07-25 00:00:00,3089036727,E,39.56,3.44,43.0,agent,182
3153,30952,2024-06-25 10:03:07,2025-06-12 00:00:00,354511174,E,248.18,21.58,269.76,web,351
3154,15753,2024-12-22 02:51:18,2025-03-26 00:00:00,880314510,E,41.12,3.58,44.7,mobile_app,93
3155,62398,2025-01-26 09:24:31,2025-11-25 00:00:00,1410904778,E,41.12,3.58,44.7,mobile_app,302
3156,23370,2025-01-26 09:24:31,2025-05-05 00:00:00,239482835,P,115.41,10.04,125.45,web,98
3157,2223,2024-05-24 23:47:46,2025-01-12 00:00:00,1578642799,B,405.64,35.27,440.91,mobile_app,232
3158,14274,2025-02-01 07:12:57,2025-03-19 00:00:00,1863387642,E,38.03,3.31,41.34,web,45
3159,15408,2024-06-14 13:12:52,2025-03-25 00:00:00,545607921,E,198.33,17.25,215.58,web,283
3160,68816,2024-06-14 13:12:52,2025-12-29 00:00:00,575927862,E,62.47,5.43,67.9,web,562
3161,15039,2025-02-03 23:32:57,2025-03-23 00:00:00,5718369162,E,48.04,4.18,52.22,agent,47
3162,15433,2025-01-22 18:27:31,2025-03-25 00:00:00,2045209012,P,53.82,4.68,58.5,web,61
3163,54416,2025-01-22 18:27:31,2025-10-05 00:00:00,333565050,E,226.29,19.68,245.97,agent,255
3164,58091,2025-01-22 18:27:31,2025-11-04 00:00:00,8392686270,E,237.36,20.64,258.0,web,285
3165,20595,2025-01-22 18:27:31,2025-04-20 00:00:00,1557563441,E,44.16,3.84,48.0,agent,87
3166,44042,2025-06-02 07:14:55,2025-08-13 00:00:00,818230220,E,39.56,3.44,43.0,agent,71
3167,558,2024-06-16 03:32:26,2025-01-03 00:00:00,84406261,P,50.23,4.37,54.6,mobile_app,200
3168,61617,2024-06-16 03:32:26,2025-11-22 00:00:00,777576618,B,288.05,25.05,313.1,web,523
3169,59058,2024-09-02 07:18:32,2025-11-09 00:00:00,8686629545,E,220.47,19.17,239.64,agent,432
3170,10162,2024-11-22 00:11:32,2025-02-25 00:00:00,717065175,E,42.32,3.68,46.0,mobile_app,94
3171,1648,2024-07-06 15:02:17,2025-01-09 00:00:00,6852413212,E,237.36,20.64,258.0,agent,186
3172,54036,2024-07-06 15:02:17,2025-10-01 00:00:00,7229437570,E,162.06,14.09,176.15,web,451
3173,1839,2024-10-16 14:51:06,2025-01-10 00:00:00,878953858,P,56.21,4.89,61.1,agent,85
3174,3016,2024-10-16 14:51:06,2025-01-17 00:00:00,3550136592,P,49.44,4.3,53.74,mobile_app,92
3175,44524,2024-11-20 15:25:26,2025-08-15 00:00:00,9674685273,P,175.45,15.26,190.71,web,267
3176,61075,2024-05-31 06:41:00,2025-11-19 00:00:00,994050421,E,46.0,4.0,50.0,mobile_app,536
3177,20664,2024-06-29 22:10:16,2025-04-21 00:00:00,8967064714,P,77.98,6.78,84.76,web,295
3178,66830,2024-06-29 22:10:16,2025-12-19 00:00:00,385866841,E,134.48,11.69,146.17,agent,537
3179,49728,2024-06-26 04:53:19,2025-09-10 00:00:00,401388191,E,210.78,18.33,229.11,web,440
3180,10447,2025-01-28 12:37:08,2025-02-27 00:00:00,1387052262,E,39.56,3.44,43.0,mobile_app,29
3181,54463,2025-01-28 12:37:08,2025-10-05 00:00:00,2061499029,E,64.18,5.58,69.76,web,249
3182,32696,2024-07-23 12:45:07,2025-06-21 00:00:00,480759089,E,38.03,3.31,41.34,web,332
3183,10481,2024-11-02 22:31:47,2025-02-27 00:00:00,194165903,E,169.45,14.73,184.18,web,116
3184,22216,2024-08-05 14:50:13,2025-04-29 00:00:00,1176344227,E,67.74,5.89,73.63,mobile_app,266
3185,7388,2025-01-31 02:01:26,2025-02-10 00:00:00,753412370,P,58.6,5.1,63.7,web,9
3186,19279,2025-01-04 23:38:04,2025-04-14 00:00:00,8044502265,E,59.98,5.22,65.2,web,99
3187,52143,2025-03-11 04:33:11,2025-09-22 00:00:00,1226067562,P,255.27,22.2,277.47,web,194
3188,2912,2024-06-30 17:23:12,2025-01-16 00:00:00,167598451,E,196.36,17.08,213.44,web,199
3189,69141,2024-06-30 17:23:12,2025-12-30 00:00:00,2210339404,P,115.41,10.04,125.45,agent,547
3190,19716,2024-12-29 23:04:59,2025-04-16 00:00:00,1144323563,E,140.83,12.25,153.08,web,107
3191,22615,2025-03-23 23:30:46,2025-05-01 00:00:00,2061499029,P,232.21,20.19,252.4,agent,38
3192,51580,2025-03-23 23:30:46,2025-09-19 00:00:00,1772459931,P,306.08,26.62,332.7,web,179
3193,30315,2024-09-25 10:21:23,2025-06-09 00:00:00,1735426293,E,169.45,14.73,184.18,web,256
3194,50614,2024-08-12 15:11:07,2025-09-14 00:00:00,5737283286,B,106.2,9.24,115.44,web,397
3195,920,2024-08-12 15:11:07,2025-01-05 00:00:00,1834775485,E,134.48,11.69,146.17,mobile_app,145
3196,5883,2024-08-12 15:11:07,2025-02-01 00:00:00,1830678746,E,55.0,4.78,59.78,agent,172
3197,19302,2024-06-13 11:55:24,2025-04-14 00:00:00,216263745,E,238.61,20.75,259.36,web,304
3198,60875,2024-06-13 11:55:24,2025-11-18 00:00:00,223623758,B,235.33,20.46,255.79,web,522
3199,12073,2024-12-13 23:02:30,2025-03-07 00:00:00,757728342,P,288.62,25.1,313.72,web,83
3200,51205,2024-12-13 03:27:24,2025-09-17 00:00:00,8065698152,E,38.64,3.36,42.0,web,277
3201,63655,2024-07-20 16:25:43,2025-12-02 00:00:00,1417137452,E,62.47,5.43,67.9,mobile_app,499
3202,43397,2025-05-21 06:34:56,2025-08-10 00:00:00,1953492685,E,39.56,3.44,43.0,mobile_app,80
3203,67990,2024-11-10 06:37:56,2025-12-24 00:00:00,1131944987,E,150.21,13.06,163.27,agent,408
3204,22516,2024-08-18 04:38:52,2025-04-30 00:00:00,827551071,E,220.47,19.17,239.64,mobile_app,254
3205,8080,2025-01-13 08:09:23,2025-02-14 00:00:00,911016190,E,88.78,7.72,96.5,agent,31
3206,55725,2024-05-21 20:57:57,2025-10-17 00:00:00,2146458758,P,70.53,6.13,76.66,web,513
3207,3195,2025-01-09 20:27:36,2025-01-18 00:00:00,2143771537,B,86.11,7.49,93.6,agent,8
3208,28524,2025-01-09 20:27:36,2025-05-31 00:00:00,7359548440,E,42.32,3.68,46.0,mobile_app,141
3209,46818,2024-06-22 08:38:43,2025-08-26 00:00:00,121324730,B,106.2,9.24,115.44,agent,429
3210,22209,2024-10-24 04:21:31,2025-04-29 00:00:00,238058041,B,71.94,6.26,78.2,mobile_app,186
3211,22213,2024-07-06 00:50:42,2025-04-29 00:00:00,568080641,P,290.93,25.3,316.23,mobile_app,296
3212,52311,2024-07-24 23:28:44,2025-09-22 00:00:00,5227818115,P,255.27,22.2,277.47,web,424
3213,48331,2025-04-04 06:56:27,2025-09-02 00:00:00,491214378,E,138.43,12.04,150.47,agent,150
3214,14015,2024-06-13 23:11:32,2025-03-17 00:00:00,386278870,P,77.98,6.78,84.76,web,276
3215,19685,2025-01-15 14:16:03,2025-04-15 00:00:00,1588795659,E,235.45,20.47,255.92,web,89
3216,25234,2024-10-28 03:34:26,2025-05-14 00:00:00,2766529140,E,196.36,17.08,213.44,web,197
3217,28800,2025-02-06 23:57:26,2025-06-02 00:00:00,830080568,E,169.45,14.73,184.18,mobile_app,115
3218,48283,2025-02-01 06:42:53,2025-09-02 00:00:00,1797034225,E,59.98,5.22,65.2,agent,212
3219,27805,2024-08-04 01:38:58,2025-05-28 00:00:00,5938211190,P,51.43,4.47,55.9,mobile_app,296
3220,49964,2024-09-14 04:37:33,2025-09-11 00:00:00,723309610,P,50.23,4.37,54.6,mobile_app,361
3221,13415,2025-02-21 04:58:09,2025-03-14 00:00:00,2066020848,E,41.07,3.57,44.64,web,20
3222,12423,2025-02-21 04:58:09,2025-03-09 00:00:00,1573860152,P,306.08,26.62,332.7,web,15
3223,37433,2025-02-21 04:58:09,2025-07-14 00:00:00,8459956246,E,38.47,3.34,41.81,web,142
3224,50958,2025-05-28 06:29:23,2025-09-16 00:00:00,933639671,E,138.43,12.04,150.47,agent,110
3225,23578,2025-04-18 01:36:29,2025-05-06 00:00:00,688315850,E,38.03,3.31,41.34,agent,17
3226,36238,2024-09-14 04:05:38,2025-07-08 00:00:00,8748146790,E,39.56,3.44,43.0,web,296
3227,8685,2024-12-03 20:16:11,2025-02-17 00:00:00,1170074547,E,222.01,19.31,241.32,mobile_app,75
3228,60179,2024-05-27 13:35:12,2025-11-15 00:00:00,4015381584,P,65.85,5.73,71.58,web,536
3229,26258,2024-12-14 05:48:48,2025-05-20 00:00:00,2015297886,E,62.47,5.43,67.9,agent,156
3230,41656,2024-06-19 00:55:45,2025-08-02 00:00:00,1583601740,E,159.27,13.85,173.12,web,408
3231,17498,2025-04-01 02:10:51,2025-04-05 00:00:00,250701830,B,333.81,29.03,362.84,web,3
3232,55576,2025-01-03 16:12:22,2025-10-16 00:00:00,5033270598,E,249.04,21.66,270.7,agent,285
3233,21948,2025-01-03 16:12:22,2025-04-27 00:00:00,2031660594,E,88.78,7.72,96.5,mobile_app,113
3234,60026,2025-05-22 11:47:39,2025-11-14 00:00:00,183986560,E,44.16,3.84,48.0,web,175
3235,39915,2024-12-07 12:14:58,2025-07-25 00:00:00,1137613274,E,41.07,3.57,44.64,agent,229
3236,67634,2025-03-11 16:54:06,2025-12-23 00:00:00,9552049376,E,230.35,20.03,250.38,web,286
3237,65607,2025-04-15 19:51:07,2025-12-12 00:00:00,395787555,E,41.4,3.6,45.0,web,240
3238,14897,2024-09-13 23:27:10,2025-03-22 00:00:00,1869861570,E,41.53,3.61,45.14,web,189
3239,52760,2024-08-28 07:08:48,2025-09-25 00:00:00,251275275,P,250.61,21.79,272.4,web,392
3240,27777,2024-07-31 16:48:27,2025-05-28 00:00:00,77980940,E,41.07,3.57,44.64,web,300
3241,7150,2024-09-27 08:46:17,2025-02-09 00:00:00,1596908547,P,220.28,19.15,239.43,web,134
3242,27834,2024-12-20 23:35:56,2025-05-28 00:00:00,102422915,E,196.36,17.08,213.44,agent,158
3243,33130,2025-02-17 03:56:25,2025-06-23 00:00:00,208373476,P,220.28,19.15,239.43,web,125
3244,35240,2024-08-22 04:20:13,2025-07-03 00:00:00,1863387642,E,210.78,18.33,229.11,web,314
3245,36001,2024-06-19 22:00:36,2025-07-07 00:00:00,747602060,P,294.83,25.64,320.47,web,382
3246,47361,2025-02-03 01:51:38,2025-08-28 00:00:00,504208400,E,222.01,19.31,241.32,web,205
3247,56534,2024-11-24 21:51:55,2025-10-25 00:00:00,324564755,E,183.91,15.99,199.9,web,334
3248,64291,2024-11-24 21:51:55,2025-12-05 00:00:00,187109232,E,44.16,3.84,48.0,web,375
3249,38772,2025-02-03 15:01:47,2025-07-20 00:00:00,3578055536,P,174.82,15.2,190.02,web,166
3250,35451,2025-02-06 17:31:59,2025-07-04 00:00:00,1031595076,E,170.76,14.85,185.61,web,147
3251,11460,2024-07-08 10:59:19,2025-03-04 00:00:00,9396730993,E,41.12,3.58,44.7,web,238
3252,5573,2024-07-27 14:37:02,2025-01-30 00:00:00,2081387956,E,41.4,3.6,45.0,web,186
3253,64244,2024-11-20 00:21:26,2025-12-05 00:00:00,1451296425,E,145.87,12.68,158.55,web,379
3254,11312,2025-01-04 13:23:59,2025-03-03 00:00:00,478063625,P,77.98,6.78,84.76,mobile_app,57
3255,15443,2025-01-04 13:23:59,2025-03-25 00:00:00,668833615,P,255.27,22.2,277.47,agent,79
3256,58769,2024-11-13 06:36:14,2025-11-08 00:00:00,6137012557,E,38.03,3.31,41.34,web,359
3257,56377,2024-12-03 19:04:59,2025-10-23 00:00:00,4263500519,E,42.32,3.68,46.0,agent,323
3258,66015,2024-12-21 12:40:02,2025-12-14 00:00:00,6632625234,E,237.36,20.64,258.0,web,357
3259,36817,2024-12-21 12:40:02,2025-07-11 00:00:00,1664974074,E,150.21,13.06,163.27,mobile_app,201
3260,65949,2024-08-04 11:06:09,2025-12-14 00:00:00,1170074547,E,41.07,3.57,44.64,web,496
3261,51009,2024-08-04 11:06:09,2025-09-16 00:00:00,1137962207,P,306.08,26.62,332.7,mobile_app,407
3262,58244,2024-07-13 07:12:21,2025-11-05 00:00:00,757728342,P,53.82,4.68,58.5,web,479
3263,47528,2024-07-13 07:12:21,2025-08-29 00:00:00,2112290155,B,403.5,35.09,438.59,agent,411
3264,5151,2024-07-13 07:12:21,2025-01-28 00:00:00,1568740808,E,50.66,4.4,55.06,web,198
3265,36109,2024-06-11 14:36:28,2025-07-08 00:00:00,29171260,E,59.98,5.22,65.2,agent,391
3266,65810,2024-11-17 20:46:46,2025-12-13 00:00:00,1101574871,B,106.2,9.24,115.44,mobile_app,390
3267,11734,2024-11-17 20:46:46,2025-03-06 00:00:00,754760818,E,88.78,7.72,96.5,agent,108
3268,22758,2024-06-10 23:24:23,2025-05-01 00:00:00,780291494,E,169.45,14.73,184.18,web,324
3269,8215,2024-08-30 01:16:05,2025-02-15 00:00:00,9284857782,E,59.98,5.22,65.2,agent,168
3270,3999,2024-10-14 18:23:04,2025-01-22 00:00:00,1030323258,E,46.0,4.0,50.0,web,99
3271,61021,2024-10-14 18:23:04,2025-11-19 00:00:00,1410904778,E,224.64,19.53,244.17,agent,400
3272,3516,2024-09-15 13:30:50,2025-01-20 00:00:00,1916571913,E,40.48,3.52,44.0,mobile_app,126
3273,35158,2024-09-15 13:30:50,2025-07-02 00:00:00,1071097922,E,41.07,3.57,44.64,agent,289
3274,40641,2024-09-15 13:30:50,2025-07-29 00:00:00,3637187687,E,62.47,5.43,67.9,agent,316
3275,19118,2024-08-12 23:48:25,2025-04-13 00:00:00,1376082585,P,53.82,4.68,58.5,web,243
3276,52011,2024-10-02 01:30:29,2025-09-21 00:00:00,1394539504,E,230.35,20.03,250.38,web,353
3277,27219,2025-01-07 18:06:26,2025-05-25 00:00:00,405029007,P,49.44,4.3,53.74,web,137
3278,58993,2025-05-23 07:10:57,2025-11-09 00:00:00,2617951524,E,220.47,19.17,239.64,web,169
3279,15179,2025-03-11 05:55:25,2025-03-23 00:00:00,1711625464,P,306.08,26.62,332.7,web,11
3280,19603,2024-06-09 17:51:09,2025-04-15 00:00:00,12102079,E,134.48,11.69,146.17,agent,309
3281,38983,2024-12-05 16:40:38,2025-07-21 00:00:00,725401614,B,403.5,35.09,438.59,web,227
3282,25432,2024-12-26 19:52:55,2025-05-15 00:00:00,384375914,P,322.63,28.06,350.69,web,139
3283,53597,2025-02-15 15:18:14,2025-09-29 00:00:00,1490612570,B,247.97,21.56,269.53,mobile_app,225
3284,14935,2025-01-08 08:58:17,2025-03-22 00:00:00,5252327043,E,38.03,3.31,41.34,web,72
3285,33649,2024-10-31 12:46:37,2025-06-25 00:00:00,1663232243,E,50.66,4.4,55.06,web,236
3286,1874,2024-05-15 22:40:43,2025-01-10 00:00:00,1601901460,E,42.32,3.68,46.0,web,239
3287,18211,2024-07-13 00:30:33,2025-04-08 00:00:00,1328005114,E,37.72,3.28,41.0,mobile_app,268
3288,31716,2024-07-13 00:30:33,2025-06-16 00:00:00,1886360448,E,237.36,20.64,258.0,mobile_app,337
3289,53400,2025-01-03 12:53:38,2025-09-28 00:00:00,2086586355,P,62.45,5.43,67.88,web,267
3290,4962,2024-07-24 07:25:33,2025-01-27 00:00:00,704639275,E,62.47,5.43,67.9,mobile_app,186
3291,38171,2024-05-21 09:17:51,2025-07-17 00:00:00,4264784869,E,134.96,11.74,146.7,web,421
3292,65366,2024-06-18 23:57:16,2025-12-11 00:00:00,1861894270,E,134.48,11.69,146.17,web,540
3293,9160,2024-11-15 22:46:55,2025-02-20 00:00:00,865237155,E,50.66,4.4,55.06,web,96
3294,41829,2024-11-15 22:46:55,2025-08-03 00:00:00,1453885311,E,42.32,3.68,46.0,mobile_app,260
3295,35755,2025-03-26 20:14:22,2025-07-06 00:00:00,562853419,E,46.0,4.0,50.0,mobile_app,101
3296,62052,2025-02-13 00:36:11,2025-11-24 00:00:00,875934359,B,106.2,9.24,115.44,web,283
3297,65582,2025-04-17 23:49:29,2025-12-12 00:00:00,257249057,E,38.03,3.31,41.34,mobile_app,238
3298,1883,2024-07-06 14:53:04,2025-01-10 00:00:00,1695875976,P,95.6,8.31,103.91,agent,187
3299,9150,2024-07-06 14:53:04,2025-02-20 00:00:00,1205398409,E,41.12,3.58,44.7,mobile_app,228
3300,52073,2024-10-11 23:47:17,2025-09-21 00:00:00,8807022529,E,169.45,14.73,184.18,web,344
3301,5545,2024-10-11 23:47:17,2025-01-30 00:00:00,1673425823,E,169.45,14.73,184.18,web,110
3302,67315,2024-06-20 11:29:38,2025-12-21 00:00:00,258677181,P,59.8,5.2,65.0,agent,548
3303,12194,2025-02-07 11:15:09,2025-03-08 00:00:00,7530173368,F,76.07,6.61,82.68,mobile_app,28
3304,60613,2024-05-26 15:05:31,2025-11-17 00:00:00,2423188884,E,38.03,3.31,41.34,web,539
3305,16716,2024-08-06 07:00:58,2025-03-31 00:00:00,1468333369,P,49.04,4.26,53.3,agent,236
3306,11624,2024-07-13 15:42:55,2025-03-05 00:00:00,64518068,E,36.8,3.2,40.0,web,234
3307,32414,2024-06-05 02:22:44,2025-06-19 00:00:00,1664974074,E,230.35,20.03,250.38,web,378
3308,4234,2024-09-20 23:00:27,2025-01-23 00:00:00,370885063,E,55.0,4.78,59.78,agent,124
3309,37457,2024-12-19 23:35:30,2025-07-14 00:00:00,1962112070,E,62.47,5.43,67.9,web,206
3310,17041,2024-10-25 11:31:11,2025-04-02 00:00:00,1506397208,E,43.24,3.76,47.0,web,158
3311,27919,2024-10-25 11:31:11,2025-05-28 00:00:00,1019180141,P,53.82,4.68,58.5,web,214
3312,62975,2025-04-30 18:49:57,2025-11-29 00:00:00,376596038,E,237.36,20.64,258.0,web,212
3313,45177,2024-11-29 04:29:37,2025-08-18 00:00:00,6099324749,P,59.8,5.2,65.0,agent,261
3314,2437,2024-09-24 11:51:45,2025-01-13 00:00:00,682395204,E,36.8,3.2,40.0,agent,110
3315,28078,2024-06-13 05:23:02,2025-05-29 00:00:00,899000691,P,49.44,4.3,53.74,web,349
3316,34130,2025-06-19 17:27:31,2025-06-27 00:00:00,1335594607,E,41.53,3.61,45.14,agent,7
3317,31892,2025-05-05 12:12:43,2025-06-17 00:00:00,8902353240,P,49.44,4.3,53.74,mobile_app,42
3318,47795,2025-01-29 07:05:23,2025-08-30 00:00:00,1528132197,P,53.82,4.68,58.5,web,212
3319,64193,2025-05-05 20:17:22,2025-12-05 00:00:00,667094535,E,220.47,19.17,239.64,web,213
3320,48756,2025-05-05 20:17:22,2025-09-04 00:00:00,2075681448,F,77.28,6.72,84.0,web,121
3321,16688,2024-08-17 03:27:05,2025-03-31 00:00:00,573009297,F,82.24,7.15,89.39,web,225
3322,12601,2024-07-22 02:41:27,2025-03-10 00:00:00,5248753759,E,38.03,3.31,41.34,agent,230
3323,28523,2024-05-19 05:54:38,2025-05-31 00:00:00,1023036790,E,210.78,18.33,229.11,mobile_app,376
3324,11893,2024-08-03 07:53:07,2025-03-06 00:00:00,4712062971,E,43.24,3.76,47.0,web,214
3325,5447,2024-08-03 07:53:07,2025-01-30 00:00:00,869179190,E,134.48,11.69,146.17,web,179
3326,8928,2024-09-22 12:58:59,2025-02-19 00:00:00,5627291687,B,62.56,5.44,68.0,web,149
3327,8525,2024-08-01 03:31:35,2025-02-17 00:00:00,5829130870,E,248.18,21.58,269.76,web,199
3328,5978,2024-06-11 19:33:06,2025-02-02 00:00:00,8549318801,E,39.56,3.44,43.0,agent,235
3329,37141,2024-06-11 19:33:06,2025-07-13 00:00:00,1735426293,E,43.24,3.76,47.0,mobile_app,396
3330,6253,2024-10-21 03:14:48,2025-02-04 00:00:00,6255308699,B,64.12,5.58,69.7,web,105
3331,968,2025-01-02 23:03:56,2025-01-05 00:00:00,294573620,E,41.12,3.58,44.7,agent,2
3332,34521,2024-07-20 03:12:46,2025-06-29 00:00:00,861442943,P,52.62,4.58,57.2,agent,343
3333,52696,2024-10-15 22:25:44,2025-09-24 00:00:00,9209997911,E,88.78,7.72,96.5,web,343
3334,32868,2024-07-07 06:17:14,2025-06-21 00:00:00,1599442259,E,235.45,20.47,255.92,agent,348
3335,60068,2025-05-19 01:17:38,2025-11-14 00:00:00,785581988,P,195.27,16.98,212.25,web,178
3336,57666,2025-04-19 18:49:30,2025-11-03 00:00:00,993067757,E,169.45,14.73,184.18,web,197
3337,55572,2024-11-02 11:33:21,2025-10-16 00:00:00,3039712105,E,178.04,15.48,193.52,web,347
3338,60595,2024-11-02 11:33:21,2025-11-17 00:00:00,1028560915,E,134.48,11.69,146.17,agent,379
3339,12311,2024-06-09 21:47:37,2025-03-08 00:00:00,1488023050,E,169.45,14.73,184.18,web,271
3340,5873,2024-06-09 21:47:37,2025-02-01 00:00:00,3956811294,E,39.56,3.44,43.0,agent,236
3341,42249,2024-12-06 17:21:12,2025-08-05 00:00:00,9764779507,E,150.21,13.06,163.27,mobile_app,241
3342,27810,2024-06-06 21:08:34,2025-05-28 00:00:00,575927862,E,237.36,20.64,258.0,agent,355
3343,49825,2024-06-06 21:08:34,2025-09-10 00:00:00,555832490,E,42.32,3.68,46.0,agent,460
3344,33825,2024-06-27 16:19:43,2025-06-26 00:00:00,1452825856,E,62.47,5.43,67.9,agent,363
